text,sentiment
Kapoooookkk lah...!!!??!!,0
"enak kartunya, sesuai ekspektasi, plastik beneran. licin . dan kerasa bakal awet",1
Pengiriman barang cepat dan kualitas mantap sesuai dengan harga .,1
Packing aman ????. Berfungsi dengan baik. Berguna banget pas nyetir!.,1
"Tidak pernah mengecewakan, hasil terbaik. Untuk ngirim kartu selembar aja pake kotak tebal. Terima kasih, sukses selalu.",1
ngisi powerbanknya lama bgt. sampe 8 jam lebih. pas di coba charge ke hape jg lama. 4 jam lebih. lebih lama dr ngecharge ke listrik langsung.,0
"Tidak licin. Pembelian ke sekian. Bagus, warna sesuai gambar.",1
Senang sekali... karena sekarang untuk produk ini packingnya tidak dilakban lakban lagi. Sudah dimasukkan plastik per 5 pack.,1
"Kualitas sangat bagus sekali, sama seperti di foto. Pengiriman juga sangat cepat. Mantap lah pokoknya..",1
Repeat order yg entah keberapa. Selalu puas. Makasiii banyak gan. Sukses selaloeee yaaaa...,1
"ga amanah toko nya,awal nya bilang ready ukuran nya,setelah transaksi bilang kosong stok nya,coba bilang dari awal kalo ukuran yg di ingikan kosong,pembeli bisa pindah ke penjual lain.pengiriman nya juga lelet",0
mantullllllll,1
alhamdulillah seperti biasa repeat order di sini free ongkir rasa enak harga murah dan pastinya gurih mantap krupuknya,1
speaker dan mic nya ga bunyi,0
"Produk swallow, tp ukuran yg dikirim tdk sesuai deskripsi... Saya tanya, seller ga respon... Payah",0
beli tgl 5 dikirim tgl 7 lelet mana free buku gambar ga dikasih klo ga ada bilang bro jgn diem aja udah beli 2 no free sama sekali jgn beli disini lg,0
"sudah saya terima, belom tau kwalitasnya semoga awet en bener2 bagus.. thks alls??",1
"barang sesuai gambar,paking rapih??",1
"Barang sangat berkualitas sebanding dg harga, kelengkapan banyak, sudah dapat tas, panduan yg jelas dan buku moderator tebal. Box kartu juga tebal. Mantappl",1
free canister ga dikirim.. payah kecewah dah males beli disini,0
Kecewa parah nggk berkah jualan gitu,0
Awet buat seharian ??. Puff-nya mudah dipakai. Gampang dibawa-bawa. Makeup jadi tahan lama. Proses pesanan cepat. Packaging aman ??.,1
Udah beli banyak ada 1 yg rusak mau tukar ga bisa pake belibet aturan cape deh,0
"bisa muat sampai ukuran kaki no 42. suami saya suka, ga tebel ga tipis, nyaman, lembut, Positive",1
Hati hati guys gua beli tiga terus satu bener bener gabisa dipake. Sengaja ngasih bintang satu lagian gua chat abangnya ga respon,0
Saya senang produknya dipaketkan dengan rapi dan tidak ada cacat. Recommended!,1
"kecewa belanja di tempat kamu, lain di pesan lain dikirim ??????",0
Memang filter showerhead ini tidak disebutkan mereknya. Jd tidak bs dikatakan palsu. Tp saya agak kecewa. Silahkan dicoba sendiri aja. Mungkin saya salah. ??,0
"kecewa sekali tidak sesuai descripsi, ukuran 90 yard, boong banget, sangat tipis sekali.",0
Ada 2 aksesoris yang ga ada...sama 1 yang rusak...kan harus nya ada 18 pcs...in cuma 16 pcs...lain kali tolong d check dlu ya...,0
"bahan tebal, bagus, cepat sampai, terima kasih",1
"packing kurang rapi, tidak aman,, dus penyok...player hancur.....",0
"Pembelian kedua tapi baru buka langsung sobek bagian atas, :(",0
5 jempol buat reseller dan produk nya ??????????,1
barang dikirim tidak sesuai jumlah pesanan,0
"pengiriman cepet banget, packing aman banget.. pokoknya mantab",1
"kecewa beli tempat masker 2 pcs yg dtg cuma 1, karna ga ada video unboxing hanya foto saja jd ga bisa diklaim..lumayan ambil untung lebih dr yg ga bikin video unboxing ya ka ??. harusnya teliti sebelum mengirim ??",0
"Lemah tidak kuat berdiri,apalagi utk posisi menunduk sedikit saja sudah mau jatuh,tidak kuat menahan berat hp",0
"Suara yang dihasilkan jernih. Garansi Resmi. Mudah digunakan. Seller sangat komunikatif dan detail dalam menjelaskan fitur yang bisa digunakan untuk streaming TV maupun film, sangat recommended untuk hobby nya nonton Produk berfungsi dengan baik. Barangnya original ??.",1
"Kurang memuaskan, pesan 2 matrass dengan motif yg sama tapi yang datang satunya tidak sesuai dengan deskripsi dan foto. Tidak ada motipnya. Dan seller tidak memberi solusi sampai saat ini.",0
"maaf kualitas buruk,, bahan tipis, lingkar kepala gak bisa disetel kecil,,",0
"barang nya sesuai deskripsi dan foto, bener2 bersih saat di coba, dpat bebas ongkir jga dan cpat smpai, terimakasih tokopedia dan seller",1
"barang jelek, baru juga mau di pake udah gosong, segel udh kebuka,",0
barang sudah sampai dg selamat..packaging rapi..3-4 hari dari proses pemesanan sampai tiba di Malang..terima kasih ??,1
"Kurma Medjol Palestine emang fave aku bgtt.. legit ga trllu manis, bijinya keciiil, dagingnya jumbo, cocok utk ibukku yg kebetulan diabetes.. tp baru pertama beli disini. Makasi ya Ka, pengiriman cpt 1hri aja.. makasi jg Tokped dah gratis ongkir, semoga Allah SWT memberkahi kalian",1
"Satu dr 2 humidifier diffuser yg sy beli, saat saya mulai pasang hari ini di kantor, setelah bbrp saat mengeluarkan bunyi yg luarbiasa brisik. Waduh sy shock dan kecewa bngt, while 1 produk lainnya (type sama) works well. Butuh kebesaran hati penjual utk menukar item yg tdk sesuai spec ini.",0
Produk Berfungsi Dengan Baik. Produk Sesuai. Udah dipake.. makasih yaa,1
pesan 2 dikirim 1. ga bisa komplain. karena ga ada video. sudah dikirim foto tetap gabisa. respon lama. baru sehari setelahnya minta no.resi. ga waktu hari pas komplain minta nomor resi. silahkan ambil 16rbu nya.,0
pengiriman sangat cepat respon penjual juga baik packing amat bangt terima kasih seller,1
mantap pastelnya. ini pemesanan utk yg kesekian kalinya. selalu langganan n puas sm rasanya.. penjualnya jg ramah banget.. rekomend pokoknya,1
barang tidak sesuai,0
Penjual gak jujur !! Respon kebanyakan BOT!,0
"Bagus, cepat, packaging aman ??",1
Sesuai dengan deskripsi penjua. Sudah dites fungsi dan beberapa fiturnya dan berjalan dg baik. Kualitas Suara tidak mengecewakan. Harga yg cukup menarik itupun masih diberi bonus kecil. Recomend jd Best seller in toped!,1
"agak kecewa sih....di gambar bisa tarok tas, aslinya mleot klu beban berat...gantungan baju nggak bisa lah kecuali gantungan ukuran kecil....bahan nya tipis ....tp gitu lah",0
Kualitas bahan mantap ??. Dijamin Termurah. Berfungsi dengan baik. semoga awet. tks.,1
Pengiriman cepar. Barang bagussss.,1
barang telah sampai.. semoga awet.. terima kasih,1
"barang dikirim tidak lengkap, sayangnya waktu unboxing tidak divideokan krn beranggapan belanja di seller besar tidak akan mengecewakan, waktu dichat ke seller diinfo akan difollow up oleh timnya, tp ternyata tidak ada tindak lanjutnya, seller besar tidak jaminan memuaskan",0
"wanginya segeerr, nyaman buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa",1
"Awalnya saya memberikan rating bagus karena pada pertama kali diffuser menyala dengan baik. Saya menerima produk tanggal 15 Februari 2022, dan langsung saya coba, hasilnya bagus. Lalu saya ikuti petunjuk mematikan dan pembersihannya. Produk ini saya nyalakan kembali hari ini tanggal 21 Februari 2022 (kedua kali) mist sudah tidak keluar dan tombol on tidak menyala. Saya mengajukan komplain di chat dan balasan dari pihak uchii mengatakan produk yang sudah lebih dari 3 hari tidak dapat dikomplain. Sangat disayangkan karena ini produk elektronik. Jawaban lainnya dari pihak uchii juga sangat tidak proffesional. Apakah karena saya membeli pada saat diskon, lalu dikirimkan produk yang sudah rusak. Harusnya lebih bertanggung jawab. Kalau tidak ada penggantian, minimal perbaikan.",0
Gampang dirakit. Desain elegan. Penjualnya ramah banget.,1
gak dapet enaknya maaff,0
"kualitas dan bahanya sangat bagus,,??????",1
Pengiriman sangat lama,0
geriginya bendonya kecil banget gak kayak di gambar...,0
"Sangat kecewa dengan produk ini, karena saya melihat banyak partikel hitam kecil di dalamnya! Bagaimana kita bisa membersihkan tangan kita dengan pembersih yang kotor?? Tidak akan membeli ini lagi.",0
Packing ok di dalem di kasih bubble wrap. Buku juga ok isinya gk ada yg cacat cuman syang pinggiran buku nya sedikit rusak. Overal cukup puas beli di sini. Tunggu orderan sya selanjutnya,1
"Packagingnya payah. Saya pesan 3 kaleng, yg satu pecah. Dan tidak mau diganti. CSnya minta bukti foto dan video, sudah saya kirimkan tapi tetap minta terus, dan akhirnya mereka menyudahi komplain saya secara sepihak.",0
"kardus gak dikirim, jadi hanya di packing pake plastik doank... sangat mengecewakan...",0
"packing rapi, pengiriman cepat. seller responsif. produk bagus dan ori. recommended lah pokoknya",1
ini buat kado loh. masa dusnya hancur seperti ini.,0
Barang aman cuman pengiriman lama,1
"Barangnya bagus banget, sesuai sama harga, gagangnya juga kokoh banget dan keliatannya kaya bagus gitu",1
barang bagus dan pengiriman cepat,1
barang sesuai foto. kualitas lumayan sesuai harga. sejauh ini oke lah kalo brgtuu.. sukses selalu.,1
bahan bagus,1
produk sesuai deskripsi. Recommended ????,1
"cepet bgt pengiriman ny , cma shari nyampee??, masker ny enak bgt d pake , mudah�an jerawat ku g muncul lgiNyaman di kulit. Proses pesanan cepat.",1
"Gamepad sampai dengan packing std, gamepad satu normal namun yang satunya L2 dan R2 hilang entah kemana sudah di cek memang tidak ada apakah kesalahan pembuatan di pabrik atau memang produk gagal, semoga untuk ditingkatkan ketilitian dalam pengiriman sebelum sampai ke tangan konsumen, jadi stik atau gamepadnya terpaksa main pakai L2 dan R2 cabutan dari stik lain yang beda merek dan warnanya hitam, padahal gamepad normal sayangnya tombol R2 dan L2 missing/hilang, semoga gamepadnya awet. makasih y",0
"Saya melihat review produk ini , hasil suara kualitas di youtube , lumayan bagus. Tapi kenapa berbeda ya ketika beli barang nya. Noise nya masih terdengar meskipun pakai deadcat di indoor. Dan ga compatible juga sama splitter jack.",0
kurang suka sama kainnya,0
"sdh pembelian berulang2, lumpianya enak, packingnya bgs, penjual responsif dan pengiriman cpt.",1
"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang",0
"barang jelek, belom d pake udah pada patah",0
warnanya kusam ternyata...,0
"pedes nya over, dibanding isinya yang dikit. yang gak kuat pedes over not rekomended",0
Barang rusak sebagian.,0
Saya beli tasbih digital berbeda warna tapi setelah saya terima barangnya tidak sesuai catatan yang saya kasih...,0
Ukuran sesuai. Tidak menerawang. Bahan menyerap keringat. Jahitannya rapi. Warnanya bagus ??.,1
"Bahannya adem, halus, ukuran besar, gambar sesuai. Ngak sempat foto.",1
agak kecewa beli 13 pcs di ksh yg exp bln 4 2022 semua...,0
sedikit seret kalo dipadukan dengan produk original. pake sedikit kekuatan bisa masuk.. overall puas sekali dengan produk. bahan dan finishing bagus. haturnuhun,1
"Recommended!. Barang sesuai, seller gercep, pengemasan mantap banget",1
Fitur kurang memuaskan hanya sedikit seperti band yang sebelumnya belum layar sentuh full tidak sesuai dengan harganya,0
"Barangnya saya terima dalam keadaan pecah di bagian sudut, padahal posisi itu dilapis gabus pelindungnya loh.. Jadi saya berasumsi kalau barangnya memang sudah pecah dari sebelum dikirim, bukan saat ekspedisi. Sayang lupa videokan saat unboxing.",0
"bukan dendeng daging sapi asli, semacam campuran",0
"kecewa sama toko official ini ga tau kenapa pesenan pertama ga dikonfirmasi sampe di batalin sistem karena ga direspon sama sekali. pesanan kedua karena disuruh pesan lagi sama tokonya dan cuma dikonfirmasi doang ga dikirim sampe udah tinggal 10 menit sebelum dibatalin sistem lagi tapi untungnya gara chat cs tokopedia akhirnya barang bakalan dikirim didetik terakhir. ga cuma sampe situ aja payahnya barang baru diambil kurir tanggal 5 dan pickup barang sama kurir lebih dari 2 hari, proses kirim pun lemot muter padahal udah lewat depan rumah baru tanggal 9 jam 9 malem paketnya sampe??",0
"ernyata tebel bangat.. pengiriman cepat, packing aman, kualitas barang oke.. kereenn banget.. thanx",1
maaf cuma bs kasih 3 bintang. saya dpt barang yg penyok dan pelor hilang 1. respon dan pengiriman jg lambat,0
Aplikator mudah dipakai. Desainnya lucu. Warnanya pekat.,1
"Great service, pelayanannya super cepat dan memuaskan semua yg saya tanyakan dijelaskan dengan sabar dan jelas",1
"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini",0
proses dan respon nya lama,0
barang ny bagus. tp kirim ny lama serasa po. pdhal ikut 12 12. baru dkirim tggl 24.. kecewa..,0
Respon cepat dan ramah. Recommended ??,1
"pengiriman sangat cepat, masker jahitannya rapi dan bahan kain baik",1
Pengiriman lambat dan toko gak ramah dalam komunikasi,0
"Barang ga sampai sudah ke ekspedisi juga ga ada,,udh minta kasih ulasan saja,,smoga yg nerima tuh barang berkah,,besok besok ga lagi beli disini",0
"jaringanya ngelek banget lelet mending pake indihome de, nyesel juga beli orbit jaringan ya parah,",0
"kualitas barang cukup bagus, sudah sering belanja di toko ini, kemasan sederhana",1
"Gampang dibawa-bawa, terlalu imut ukurannya",1
Coverage-nya full � Proses pesanan cepat Packaging aman ?? Awet buat seharian ??,1
Minta size 43 42 40 dikirim 42 semuanya tanpa ada konfirmasi dahulu,0
"LAMAAAA BGT hampir 7 hr.. Kaya preorder... Barang d proses stlh 3 hari itu pun blm d kirim.. Barang sampe, kurang.. Di komplain, awal nya d terima. Ga lama d cancel komplain nya.. Ga ada penjelasan...",0
Terakhir saya beli nge packnya g kenceng sobek semua berceceran dijalan saya beli 6 rusak 5 yg 5 sobek semua isinya tumpah kemana2 yg satu pack sampe k saya dah tinggal 1/4 4n mungkin driver yg bawa jg g ati2 bawanya tapi klw nge packnya kuat mungkin g kejadian saya biasa beli g pernah seperti ini,0
Kereeeeennnnnn. Mantab,1
"Wax apaan ini, bau gula merah versi encer dan manis. Bikin lengket satu badan, dna tidak bisa kering. Tidak bfungsi sesuai deskripsi, komplain di diemin. Bunag2 duit aja",0
"Warnanya soft,baguus sukaaa harga terjangkau buat ganti2 warna kuku ????",1
"Jualan kok ngotottt, nggak laku toko nya bang?",0
"Alhamdulillah barang diterima dlm keadaan baik, cuma lecet dikit tpi gak ngaruh, dianter pakai mobil juga, Rekomended. warna sesuai. HArga terjangkau.",1
Pengiriman agak kurang cepat tidak sesuai dengan estimasi di toko tapi barangnya OK sesuai specs dan tidak mengecewakan,1
buruk,0
"Blm dimainin barang udh cacat mana no angkanya ada yg pudar lagi, parah dah",0
DS sukses Terima kasih atas kerjasamanya Sist,1
"packing rapih, fast response, dan rgbnya juga bagus ??sangat di rekomendasikan 10/10",1
"saya pesan warna mustard tapi tidak sesuai,",0
"awal udah checkout procecor, sama admin disuruh beli bubblewrap biar aman, yaudah checkout bubblewrap deh beli. pas paket udh dateng malah cuman bubble wrap doang wkwk, kocak nih toko. mana prosesor yang dicheckout duluan malah belum dateng lagi, hadehh",0
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,0
"Tolong di cek lagi untuk baterainya gan, Baterai bekas dikasih pantes gak mau hidup suaranya",0
"respon chat cepat,recomended seller,packing rapi",1
"Modelnya keren, luarnya tebal, tapi dalemannya cukup tipis entah akan lama atau tidak bertahannya",1
bagus dan sesuai pesanan,1
Mantaaaaaap Mantuuuuul terbaiikkkkk guuud,1
"Ngirim barang gak sesuai pesanan, ngeselinnn !!!!!!",0
Slalu beli di official shop.. ga pernah kecewa.. makasi seller,1
"pesenan sesuai, packing paket aman seller baik, pengiriman cepat, recommended tksh seller",1
Mainannya rusak gak bisa dipake,0
"Minta warna PUTIH, yg dikirim Bening. Ngasal bae, mata lo sowek!",0
Order yg ke 3 kurang memuaskan..panjangnya beda ama pertama pesen padahal ukurannya L jg,0
"buku sedikit cacat di bagian kertas, tapi overall mantap",1
Pengiriman Barang cepat dan sesuai spec barang,1
Kualitas nya bagus ?? Warna2 nya sesuai dengan yg di etalase ?? Pengiriman cepat banget ???? Thank you??????,1
ukuran tidak konsisten. pembelian pertama kedua memuaskan pembelian ke 3 kebesaran padahal size nya selalu 36.stelah komplain pembelian ke 4 dan 5 tidak ada komplain.tapi di pembelian ke 6 ini kebesaran lagi.,0
"Joystick berfungsi dengan baik, plug and play. Build quality kokoh, terdeteksi dengan baik di Steam.",1
"beli twinpack yg di kirim cm 1, mohon tanggung jawab nya ka... karena saya bayar dengan harga twinpack,",0
Kencang dan nyaman. Aman untuk aktivitas. Dijamin Termurah.,1
jelekkkk,0
pokoknya top...?????? bintang yg bicara ??????,1
"Barang sesuai deskripsi. Pegangan kokoh dan stabil. Packaging aman dan bagus. orderan ke 4 selalu puas, seller gercep, hari minggu dikirim, kurir cepat, next order lagi..",1
udah di tes baterai compatibel ane pake DSLR 1100D,1
suaranya tetep ae kecil ??,0
"Sampai rumah, pas bungkus paket dibuka semua bungkus kertas sudah terbuka, kertas2 banyak yg rusak dan kotor. Sangat tidak recommended",0
dompetnya kecil bahannya tipis.,0
"Herbal lengkap dengan harga oke, sudah langganan. Ini foto kalo sudah saya masak jadi tim ayam obat",1
Warna yg dipilih kuning knp dikasih yg hijau?,0
"ternyata tidak bisa dipakai di redmi 3S, tetapi di laptop bisa. tidak sesuai harapan",0
