text,sentiment
utk tas seharga . kualitas biasa saja,0
recsell,1
"barang oke trima kasih ,",1
kimchi dari sini selalu enak . ini pertama kali cobain varian bawang fresh banget masih manis mau coba simpen hari biar fermentasi dl hehe,1
terima kasih . belum di pakai masih disimpan dulu,1
"barang sesuai pesanan ,",1
ngisi powerbanknya lama bgt . sampe 8 jam lebih pas di coba charge ke hape jg 4 dr ngecharge listrik langsung,0
sudah d terima ya om . thx selalu,1
bagus lah sesuai dengan harga,1
batre sesuai netbook punya anak . siip,1
"baterai cepat habis hanya bisa digunakan maksimal 1 jam , koneksi sering terputus sendiri .",0
mantap respon cepat . tks,1
"bagus warna sesuai pict pink nude gitu , pas di komfrmasi size yg ingkan kosong adanya yawda ternyata masih ke gedean juga tp ga kegedean bnget sih agak longgar ajh",1
"barang sesui deskripsi dan harga bersaing , recommended",1
"barang lumayan bagus sesuai harganya , d terima dengan kondisi dan packing rapi",1
"barang blm di test , tp keliatannya sih ok respon cepat packing pengiriman jg . heavy thx",1
"fast respond , pengiriman juga cepet",1
"lumayan llh , sesuai harga",1
"barang tidak sesuai pesanan , ori",0
barangnya lumayan tp kecewa sama respon penjual yg tidak membantu dan makin dengan pihak ekspedisi barang ga dikirim smpai saya harus ambil sendiri,0
mantap harga murah dan expired masih lama,1
"barang ok , tp pelayanan kurang",0
"barang sudah diterima sesuai gambar , packing super safety kurir cepat makasih ya min .",1
terima kasih banyak . barang sesuai deskripsi,1
casanya masa beda terus meletuk lgi _ bikin listrik turun,0
semoga awet terus . pelayanan super cepat,1
respon cepat dan barang original,1
"respon cepat , pengiriman toko dapat dipercaya . sukses terus",1
"jelek banget , gak bisa di pakai ini mah maskernya berbulu dilihat foto tsb",0
sip banget barang sudah diterima .,1
pda pecah lilin y pekejing ga aman,0
motifnya tidak seperti yang ada d gambar . kecewa,0
ini pesanannya kok dikirim model lain ga sesuai gambar,0
masa saya nunggu seminggu baru barang nya datang,0
"top semua nya , dari respon dan sikap penjual cepatnya pengiriman packagingnya rapi barangnya kualitas tinggi",1
"barang sampai , kabel yg dikasih rusak . jadi harus pakai lain biar lampu nyala mungkin next qc nya bs di tingkatkan",0
"top , recomended seller",1
bintang aja yg buat ulasan .,1
"speaker ga berfungsi . kalo tlp atau di kedengeran suara juga kadang nada sibuk hape sedang tidak gunakan , ke lain nyambung bs pulsa banyak over all kecewa",0
"recomended seller fast response , ramah 2 thumbs",1
empuk sesuai diskripsi,1
sangat yang dikirim sesuai foto,1
brang udh smpek trma ksih gan,0
produk mantab recommended seller,1
barang sesuai pengiriman cepat,1
"barangnya sudah sampai , cepet banget . recommended lah tengkyu",1
kualitas aroma tidak sesuai ekspektasi,0
"puas , dikirimnya ke pacarku krn suka banget",1
"yg dikirim beda barang lebih murah , selisih 70 . eh rusak pula mau retur tapi maenannya dah terlanjur dibuka yauda gw minta balikin nya aja dg suruh isiin pulsa 1rb udah 6hari ga masuk ditanyain jawab ok doang parah amanah",0
"produk kurang baik , dan rusak",0
lama kalo buat ngecas cuma lumayan lah dari pada ga ada,0
pengiriman on time dan produk berfungsi baik seperti harapan .,1
koq dibungkus bubble doank tanpa kardus . sy kan jg bayar sis _,0
"seller , pengirim dan tokopedia luar biasa . jadi semakin setia topper",1
sangat puas dg barang ini . bagus punya,1
maaf barang untuk slot simcard 1 tdk bisa jaringan . baterai sudah dicas cepat habis kalau mau diretur bs ga ya makasih,0
beli kemasan baru di kirim lama bintang 1,0
thx gan . next repeat order,1
"pembelian ke 2 beda hari aja , kenapa pelet maxi nya ya lebih kecil dr biasanya dan warna gelap . aroma juga",0
"sdh 2 kali pemesanan , ini baik sesuai order . barang original ngga ragu deh memuaskan",1
"barang sesuai deskripsi , fungsional blm di coba rekomendasi produk klo dr lihat proses chat konfirmasi pembelian sampai pengiriman kyakanya enggak deh",1
"packaging kurang rapih , semua kemasan produk bolt sobek . sehingga ketika unboxing isi makanan berantakan",0
"produk belum ada hasil sama sekali , mengecewakan",0
barangnya sesuai dengan pesanan,1
luar biasa baguss khas wakai,1
pertama ini toko besar tapi packing nya pelit sampe bungkus usb hubnya robek kedua saran buat yg mau beli untuk konek ke keyboard atau mouse mending jangan pakai murah karena output gk ngangkat jadi suka disconnect gitu,0
tidak sesuai dengan pesanan dilaminasi namun sudah di refund hanya biasa laminasi .,0
gampang lepas dan tidak nempel,0
enek dan gurih,1
"barang sesuai pesanan , packing mantap .",1
pengiriman cepat n mantap .,1
"barang bener bagus , ori dan tidak ada cacat sedikitpun karena dipacking aman . segala fungsinya normal berjalan baik",1
barang emang harga aslinya sekitar an tapi seller sok bikin diskon yg dari 9rb di keras,0
kecewa sama anter aja jadi basi kopsus saya karena sameday tapi nyampenya malem,0
"bagus , recomended seller . lain x order lg trima ksh",1
produk sesuai deskripsi kualitas ekspektasi,1
terima kasih barang sudah diterima . smoga awet,1
barang nya bagus sesuai pesanan dan paket rapih,1
di deskripsi produk gr tp real yg diterima 8gr,0
mantap gan dan recomended seller,1
"gak sesuai ekspektasi . klo buat simpan barang yg agak berat kurang recomended dan prosesnya lama , sampe 2 hari mungkin lebih cepat kali ya",0
terimakasih bos barangnya sudah saya terima n sesuai pesanan,1
he hee enak,1
"sdh claim percuma tidak ada prnggantian dan tgg jwb , pihak dettol blg kesalahan pengirim byr insurance pun tdk di ganti jg cape deh",0
"respon cepat , tapi memang harga menunjukan kualitas",1
manteb jamnya bos,1
beli buat sendiri dan juga temen alhamdulillah cocok,1
padahal gw uda kasih note warna merah dan udah chat kepenjual juga yang dateng malah ungu error nih jual kesel,0
pengiriman cepat . pengemasan rapi dan aman selalu suka deh sm makaroni nya,1
"super kecewa , botolnya pecah sampe bikin tangan luka chat penjual katanya salah kurir komplain susah krn ga divideoin kl liat packingnya cm pake bubble wrap tipis wajar di dlm kotak agak longgar ngandelin dikit aja . kappk lah belanja disini lg terpaksa nyari toko lain ato merk utk kebutuhan vitamin",0
"barang sesuai , ed masih lama . tks",1
respon seller cepat . kualitas barang bagus,1
sesuai deskripsi . terima kasih,1
sesuai deskripsi dan pengiriman cepat .,1
"pelayanan cepat , kualitas barang sesuai . recommended",1
repurchase ke 3 sangat puas dengan barang dan respon seller nya udah gitu selalu dapat bonus terima kasih,1
"pesan yg eyeliner putih dateng malah item , hm tolong lebih teliti",0
"bagus , sangat puas thanks gan",1
bahan bagus dan nyaman dipakai,1
"barang original , pengiriman cepat amp packing aman thanks luxolite",1
"barang ini tidak dikirimkan , next mohon lbh diperhatikan",0
"barang bagus sesuai deskripsi . tinggi 7 ukuran 9 harga murah respon dan pengiriman cepat terima kasih seller , tokopedia",1
barang sudah sampe dan dibungkus rapih . terima kasih,1
muaantap .,1
"gan baterai nya kok ga kedeteksi ya di sony vaio saya , kalo dari seri sama tp kedetek . mohon infonya tks",0
"barang udah diterima recommended seller ,",1
rumayan sticknya bagus,1
pesan 3 dateng 1,0
sepatu nya oke enteng bagus,1
your response was so fast and it works normally . thanks,1
"barang sudah sampai pak , terimakasih .",1
barang kurang bagus . pengiriman pakai pos lama sekali,0
barang bagus . blm dicoba sih mudah mudahan kualitasnya,1
hp nya gampang mati sendiri amp saya tanya ternyata rekondisi . cuma ganti kesing barangnya bukan ori nokia charger maupun baterainya semoga sukses jualannya,0
barang ada yg gak sesuai sama buset lama banget dikirimnya . kapok,0
"tq gan , sesuai pesanan semoga awet",1
bagus dan nyaman dipakai . response good,1
thanks gan barangnya oke .,1
good quality produk . casing aga lama sepertinya ya,1
"barang bekerja dng norma , murah paking rapi . d bungkus buble wrap sayang respon penjual agak lama",1
alhamdulillah udg sampai barangnya . kerenn jga,1
"terima kasih , barang sudah di coba dan work",1
"barang telah diterima dengan baik , fast respon",1
mantap gan keren dan murah,1
"kualitas dan akurasi sesuai , terimakasih .",1
lem nya kurang rapih dan enteng banget,0
jelek kurang teliti baca deskripsi,0
"raknya letoy bgt . kalo naro sepatu lebih dari 6 pasang takut roboh kirain kuat , ternyata",0
bahannya jujur kurang sih oklah,0
"bahannya berbeda dengan yg dulu . dalam putih sekarang tidak jadi panas , kasar dan gatal gamau beli lg disini nyesel kualitas dah turun beda jauh",0
mangstabb masbro,1
"pesan tanggal 2 maret jam 9 pakai pengiriman instant , sampai nya 3 . padahal sudah bayar mahal dikirimnya keesokan harinya bukan salah pengantarnya driver mengantarkan paket dengan baik tapi durasi proses dari toko sangat lama butuhnya makanya saya pilih juga tanya pihak jika bisa dikirim hari itu atau tidak jawabannya kenyataannya pada kalau ya bilang ajukan cancel pesanan ada respon penjual pelayanan buruk recommended semoga lebih lagi kedepannya",0
cepat dan barang bagus,1
"barang udh nyampe dg selamat , packing rapi cepet nympe . moga awet",1
"respond cepat , pengiriman dan package ok",1
cacan taik,0
fast respon dari pihak pengiriman juga sayang gak bisa di tuker kalo ukuran salah,1
"barangnya bagus , packagingnya rapih sukses terus kaa",1
amat sangat mengecewakan . saya batalkan pembelian dikarenakan salah kirim dan juga diminta menunggu untuk retur barang karena stok kosong respon penjual dalam penyelesain lambat,0
"barang mantab tapi belum dicoba pakai main ehehe , bungkus kurang oke krn ada sobek . okelah",1
"lumayan , sebagai pengguna baru cuman bayar ongkir 6 ribu pengiriman cepet kualitas harga untuk hp oke asal ga ada angin kenceng soalnya materialnya nya gak rekomen",0
"fast delivery , good product",1
barang kurang bagus . tdk sama dgn picture,0
"sesuai deskripsi , mantap gan",1
"barang original , . harga terbaik trims",1
order pink dateng balikin krna rugi ongkir . terpaksa terima apa,0
"pengiriman cepat , barang sesuai deskripsi parfum special wd",1
walaupun ada sedikit defect tp overall mantap,1
barang nya sampai jne yang salah mungkin gara ke lempar atau apa jadi gak bisa di pakai,0
"pengemasan oke bgt tebal , isi memuaskan dan bawang gorengnya enak",1
"terlihat indah dan berkelas . ini adalah produk yang dibuat dengan baik , sedikit berat padat",1
"puas bgt , adminnya cepet bales chat",1
"ukurannya kekecilan kalau normal saya pakai ukuran l , disini sangat kecil untuk .",0
baru dibuka ternyata robek .,0
fast response hanya saja dusnya trlalu tertekan . kasian ka,1
barang sesuai deskripsi .,1
cepat sampai semoga awet barangnya .,1
sepatunya persis dgambar keren bgs bahan oke,1
barang bagus pengiriman cepat,1
pas . cocok barang sesuai contoh dan spesifikasi,1
"berfungsi dengan baik , murah meriah",1
gimana mau dipake ? orang buat letak hpnya aja ngga ada . percuma,0
barang sdh diterima sesuai pesanan . thanxs gan,1
"pengiriman cepat , sesuai deskripsi",1
"cepet rusak , kadang konek engga",0
"1 ga bisa nyala , mati suaranya",0
"sangat kecewa , .",0
barang sudah sampai beberapa hari tapi baru ini sempat dibuka dan mau dipakai ternyata ada jahitan di dalam yg terbuka . negative quality control,0
barangnya bagus kualitas ok . packing rapih thanks kk,1
speaker retak dipojok bawah,0
mantab kualitas tidak mengecewakan,1
gila cepet banget sampenya . baru jugaa pesenn daebakk dan alhamdulillah akhirnya berfungsi dengan sangat baik kusuka makasih ya,1
"aromanya ngaka ada , kecewa aku",0
barangnya bagus kayakx z mw order lagi,1
fas respon . semoga berkah terus dagangannya,1
kaya dikasi barang bekas pakai,0
fast response barang dah d terima dengan baik thanks,1
"barang bagus , penjual ramah packing rapi dan pengiriman cepat .",1
pengemasan cepat pngrimn . produknyq beda kualitasnya yg ini kapasnya tipis bgt dan nerwang gx rata kpasnya d tgh ada murah yahh kemasn jg bolong biasanya sya beli kya gni amet maaf ksh bntang 2,0
barang ud sampai dengan selamat,1
box hancur padahal customer beli untuk kado mengecewakan . masa bungkus cuma pake plastik tipis ? toko besar tapi gak modal bubble wrap,0
busyeet . lama amit nyampe udh 2x order,0
semoga ga cepat rusak ya gaes,1
stock kosong . tidak bisa beri ulasan,0
bahan nya tipis . nyesel beli 3 harusnya test 1 dulu hahaha maaf ya cuma bisa kasih bintang 2,0
barangnya nyampe lama . padahal tokonya deket kantor kerja,1
"fast respond , barang sama persis dengan charger untuk type lainnya tapi harga beda",1
warna beda sama yg dipesan,0
"bukan barang baru , ic mati",0
"paket sdh diterima dg baik , sangat cepat . seller dan toped",1
"respon dan pengiriman cepat , thx seller",1
"produk sesuai gambar amp keinginan , thank u",1
"gak guna dibeli , aplikasi semua gabisa . moka cashlez dulu beli apa juga ga connect no recomended harga mahal support jelek",0
"bagus , mudah dipakai",1
pak . ini tinta nya palsu diblg di comp saya counterfeit product hasil mengecewakan tlg dicek lg produk,0
merk campur beda . kualitas sesuai harga,0
udh 3x bli dsni bgus mdel bhannya,1
bocor payahlah ga di periksa dulu,0
"produk ori . habis scan barcode juga fast respond , dan admin nya sgt membantu",1
salah satu official store yg paling mengecewakan . saya sudah membayar extra untuk jne yes dan diorder 4 hari sebelum liburan tapi harus menunggu 1 hingga sampai ke tangan barang dikirim pun tidak mulus seperti reject not recommended,0
"barang nya sudah sampai , masalah biar bintang yang berbicara . terima kasih",1
paket sesuai pesanan . berfungsi sangat dites,1
"klo ada bintang di langit , saya kasih buat kamu semua . ahay de thanks you _",1
"tks , okee bangett sip",1
barangnya ok . panjangnya m dah berfungsi dengan baik kebetulan ini pembelian ke dua saya untuk kabel,1
"cakep , sempet ke store tp ga dpt size amp warna coklatnya ternyata nya disini happy bgt kayanya bakalan order yg red haha . anyway makasih banyak ya respon cepat pengiriman xpress pesen today uda sampe",1
bagus barangnya berfungsi dengan baik,1
tdk sesuai ekspektasi,0
coil brush nya blm dikirim,0
barang oke sesuai dengan spek,1
"gan , barangnya sudah sampai . tpi card readernya gak bisa di pke",0
sangat mudah memakainya dng bahan propane yg baik,1
ts nya ga fungsi .,0
"sesuai randomnya , bahan expektasi . terima kasih",1
cepet banget and akurasi pas recomend lah,1
"kecewa banget , masa yang datang cuma tripot nya ada ngga ring light tripotnya pun pada patah ?",0
bagus . sesuai dengan gambar dan harga,1
packing tidak sesuai deskripsi . kardus bekas,0
"kecewa , malah bikin body mobil jd kusam setelah di pakai ga kinclong lg",0
headset bluetoothny koneck k gx ada ksih pencerahannya gan wa,0
barang yg dikirim di pesanan berikutnya beda dgn pertama tanpa tombol on off dan bermasalah tidak bisa bersihkan coretannya .,0
ternyata barangnya kw kirain beneran promo,0
"tulisannya doang usb , aslinya cuman warna portnya aja biru . not recomended gan",0
